player_name,position,game_info,stats,salary,fppg,points,row_number,scrape_date,week,day
Drake Maye,QB,"NE 42 @ NYJ 10, Final","256 PASS YD,5 PASS TD,3 RUSH ATT,22 RUSH YD",$41,21.5,32.44,1,2025-12-29 16:26:42,Week 17,Sunday
Chase Brown,RB,"ARI 14 @ CIN 37, Final","22 RUSH ATT,101 RUSH YD,2 RUSH TD,3 TGT,3 REC,40 REC YD",$38,14.4,27.60,2,2025-12-29 16:26:42,Week 17,Sunday
Zach Charbonnet,RB,"SEA 27 @ CAR 10, Final","18 RUSH ATT,110 RUSH YD,2 RUSH TD,2 TGT,2 REC,12 REC YD",$20,10.3,25.20,3,2025-12-29 16:26:42,Week 17,Sunday
Jaxson Dart,QB,"NYG 34 @ LV 10, Final","207 PASS YD,9 RUSH ATT,48 RUSH YD,2 RUSH TD",$35,17.4,25.08,4,2025-12-29 16:26:42,Week 17,Sunday
Rhamondre Stevenson,RB,"NE 42 @ NYJ 10, Final","8 RUSH ATT,47 RUSH YD,RUSH TD,5 TGT,5 REC,55 REC YD,REC TD",$19,9.9,24.70,5,2025-12-29 16:26:42,Week 17,Sunday
Trevor Lawrence,QB,"JAC 23 @ IND 17, Final","263 PASS YD,INT,8 RUSH ATT,26 RUSH YD,2 RUSH TD",$42,20.4,24.12,6,2025-12-29 16:26:42,Week 17,Sunday
Josh AllenQ,QB,"PHI 13 @ BUF 12, Final","262 PASS YD,7 RUSH ATT,27 RUSH YD,2 RUSH TD,FUM LOST",$43,23.4,23.18,7,2025-12-29 16:26:42,Week 17,Sunday
Tyler Shough,QB,"NO 34 @ TEN 26, Final","333 PASS YD,2 PASS TD,4 RUSH ATT,6 RUSH YD",$32,14.1,21.92,8,2025-12-29 16:26:42,Week 17,Sunday
Chris Olave,WR,"NO 34 @ TEN 26, Final","11 TGT,8 REC,119 REC YD,REC TD",$38,13.7,21.90,9,2025-12-29 16:26:42,Week 17,Sunday
Ja'Marr Chase,WR,"ARI 14 @ CIN 37, Final","9 TGT,7 REC,60 REC YD,2 REC TD",$40,15.4,21.50,10,2025-12-29 16:26:42,Week 17,Sunday
Joe Burrow,QB,"ARI 14 @ CIN 37, Final","305 PASS YD,2 PASS TD,3 RUSH ATT,2 RUSH YD",$39,16.8,20.40,11,2025-12-29 16:26:42,Week 17,Sunday
Chris Godwin Jr.,WR,"TB 17 @ MIA 20, Final","8 TGT,7 REC,108 REC YD,REC TD",$23,8.1,20.30,12,2025-12-29 16:26:42,Week 17,Sunday
Breece HallQ,RB,"NE 42 @ NYJ 10, Final","14 RUSH ATT,111 RUSH YD,RUSH TD,3 TGT,2 REC,18 REC YD",$27,11.9,19.90,13,2025-12-29 16:26:42,Week 17,Sunday
Baker Mayfield,QB,"TB 17 @ MIA 20, Final","346 PASS YD,2 PASS TD,2 INT,3 RUSH ATT,16 RUSH YD,FUM LOST",$33,16.8,19.44,14,2025-12-29 16:26:42,Week 17,Sunday
Stefon Diggs,WR,"NE 42 @ NYJ 10, Final","6 TGT,6 REC,101 REC YD,REC TD",$25,10.1,19.10,15,2025-12-29 16:26:42,Week 17,Sunday
Trey McBride,TE,"ARI 14 @ CIN 37, Final","13 TGT,10 REC,76 REC YD,REC TD",$30,15.2,18.60,16,2025-12-29 16:26:42,Week 17,Sunday
New York Giants,DEF,"NYG 34 @ LV 10, Final","10 PTS ALLOWED,4 SACK,2 INT,RET TD",$12,4.5,18.00,17,2025-12-29 16:26:42,Week 17,Sunday
Michael Wilson,WR,"ARI 14 @ CIN 37, Final","10 TGT,5 REC,89 REC YD,REC TD",$29,10.2,17.40,18,2025-12-29 16:26:42,Week 17,Sunday
Cam Ward,QB,"NO 34 @ TEN 26, Final","251 PASS YD,2 PASS TD,2 RUSH ATT,10 RUSH YD,FUM LOST",$26,11.5,17.04,19,2025-12-29 16:26:42,Week 17,Sunday
Wan'Dale Robinson,WR,"NYG 34 @ LV 10, Final","14 TGT,11 REC,113 REC YD",$26,10.7,16.80,20,2025-12-29 16:26:42,Week 17,Sunday
Jacoby Brissett,QB,"ARI 14 @ CIN 37, Final","212 PASS YD,2 PASS TD",$39,16.8,16.48,21,2025-12-29 16:26:43,Week 17,Sunday
Audric Estime,RB,"NO 34 @ TEN 26, Final","14 RUSH ATT,94 RUSH YD,RUSH TD,TGT,REC,4 REC YD",$10,5.8,16.30,22,2025-12-29 16:26:43,Week 17,Sunday
Jonathan Taylor,RB,"JAC 23 @ IND 17, Final","21 RUSH ATT,70 RUSH YD,RUSH TD,6 TGT,3 REC,14 REC YD",$41,20.9,15.90,23,2025-12-29 16:26:43,Week 17,Sunday
Quinn Ewers,QB,"TB 17 @ MIA 20, Final","172 PASS YD,2 PASS TD,4 RUSH ATT,5 RUSH YD,TGT,REC,-6 REC YD",$21,8.8,15.28,24,2025-12-29 16:26:43,Week 17,Sunday
Devin Singletary,RB,"NYG 34 @ LV 10, Final","8 RUSH ATT,45 RUSH YD,RUSH TD,4 TGT,4 REC,25 REC YD",$15,5.6,15.00,25,2025-12-29 16:26:43,Week 17,Sunday
Parker Washington,WR,"JAC 23 @ IND 17, Final","RUSH ATT,-5 RUSH YD,10 TGT,8 REC,115 REC YD",$20,9.2,15.00,26,2025-12-29 16:26:43,Week 17,Sunday
Jalen McMillan,WR,"TB 17 @ MIA 20, Final","9 TGT,7 REC,114 REC YD",$14,7.4,14.90,27,2025-12-29 16:26:43,Week 17,Sunday
Greg Dulcich,TE,"TB 17 @ MIA 20, Final","RUSH ATT,-7 RUSH YD,6 TGT,5 REC,58 REC YD,REC TD",$10,5.6,13.60,28,2025-12-29 16:26:43,Week 17,Sunday
Michael Mayer,TE,"NYG 34 @ LV 10, Final","10 TGT,9 REC,89 REC YD",$10,4.2,13.40,29,2025-12-29 16:26:43,Week 17,Sunday
Kevin Austin Jr.,WR,"NO 34 @ TEN 26, Final","5 TGT,4 REC,52 REC YD,REC TD",$10,5.2,13.20,30,2025-12-29 16:26:43,Week 17,Sunday
Chig Okonkwo,TE,"NO 34 @ TEN 26, Final","7 TGT,3 REC,55 REC YD,REC TD",$13,5.9,13.00,31,2025-12-29 16:26:43,Week 17,Sunday
Philadelphia Eagles,DEF,"PHI 13 @ BUF 12, Final","12 PTS ALLOWED,5 SACK,FUM REC,BLK KICK",$15,8.2,13.00,32,2025-12-29 16:26:43,Week 17,Sunday
Theo Wease Jr.,WR,"TB 17 @ MIA 20, Final","TGT,REC,63 REC YD,REC TD",$10,8.5,12.80,33,2025-12-29 16:26:43,Week 17,Sunday
De'Von Achane,RB,"TB 17 @ MIA 20, Final","18 RUSH ATT,83 RUSH YD,3 TGT,3 REC,29 REC YD",$43,18.1,12.70,34,2025-12-29 16:26:43,Week 17,Sunday
Hunter Henry,TE,"NE 42 @ NYJ 10, Final","3 TGT,3 REC,49 REC YD,REC TD",$18,8.8,12.40,35,2025-12-29 16:26:43,Week 17,Sunday
Brandin Cooks,WR,"PHI 13 @ BUF 12, Final","6 TGT,4 REC,101 REC YD",$10,2.9,12.10,36,2025-12-29 16:26:43,Week 17,Sunday
Miami Dolphins,DEF,"TB 17 @ MIA 20, Final","17 PTS ALLOWED,3 SACK,2 INT,FUM REC,BLK KICK",$12,6.1,12.00,37,2025-12-29 16:26:43,Week 17,Sunday
New Orleans Saints,DEF,"NO 34 @ TEN 26, Final","26 PTS ALLOWED,4 SACK,FUM REC,TD",$15,7.0,12.00,38,2025-12-29 16:26:43,Week 17,Sunday
AJ Barner,TE,"SEA 27 @ CAR 10, Final","3 TGT,3 REC,43 REC YD,REC TD",$12,7.4,11.80,39,2025-12-29 16:26:43,Week 17,Sunday
Elic Ayomanor,WR,"NO 34 @ TEN 26, Final","7 TGT,4 REC,37 REC YD,REC TD",$15,6.0,11.70,40,2025-12-29 16:26:43,Week 17,Sunday
Jaxon Smith-Njigba,WR,"SEA 27 @ CAR 10, Final","12 TGT,9 REC,72 REC YD",$42,18.1,11.70,41,2025-12-29 16:26:43,Week 17,Sunday
Juwan Johnson,TE,"NO 34 @ TEN 26, Final","4 TGT,4 REC,95 REC YD",$16,8.5,11.50,42,2025-12-29 16:26:43,Week 17,Sunday
Shedeur Sanders,QB,"PIT 6 @ CLE 13, Final","186 PASS YD,PASS TD,2 INT,4 RUSH ATT,20 RUSH YD",$28,12.8,11.44,43,2025-12-29 16:26:43,Week 17,Sunday
Efton Chism III,WR,"NE 42 @ NYJ 10, Final","2 TGT,2 REC,40 REC YD,REC TD",$10,1.6,11.00,44,2025-12-29 16:26:43,Week 17,Sunday
Mike Evans,WR,"TB 17 @ MIA 20, Final","7 TGT,3 REC,31 REC YD,REC TD",$27,9.3,10.60,45,2025-12-29 16:26:43,Week 17,Sunday
Tony Pollard,RB,"NO 34 @ TEN 26, Final","18 RUSH ATT,85 RUSH YD,2 TGT,2 REC,10 REC YD",$28,10.1,10.50,46,2025-12-29 16:26:44,Week 17,Sunday
Travis Etienne Jr.,RB,"JAC 23 @ IND 17, Final","17 RUSH ATT,76 RUSH YD,3 TGT,2 REC,16 REC YD",$35,14.5,10.20,47,2025-12-29 16:26:44,Week 17,Sunday
Harold Fannin Jr.Q,TE,"PIT 6 @ CLE 13, Final","2 TGT,2 REC,30 REC YD,REC TD",$20,9.4,10.00,48,2025-12-29 16:26:44,Week 17,Sunday
Pittsburgh Steelers,DEF,"PIT 6 @ CLE 13, Final","13 PTS ALLOWED,2 SACK,2 INT",$16,7.8,10.00,49,2025-12-29 16:26:44,Week 17,Sunday
Seattle Seahawks,DEF,"SEA 27 @ CAR 10, Final","10 PTS ALLOWED,2 SACK,INT,FUM REC",$20,10.4,10.00,50,2025-12-29 16:26:44,Week 17,Sunday
Bryce Young,QB,"SEA 27 @ CAR 10, Final","54 PASS YD,INT,9 RUSH ATT,27 RUSH YD,RUSH TD",$27,14.1,9.86,51,2025-12-29 16:26:44,Week 17,Sunday
Mo Alie-Cox,TE,"JAC 23 @ IND 17, Final","3 TGT,3 REC,20 REC YD,REC TD",$10,2.1,9.50,52,2025-12-29 16:26:44,Week 17,Sunday
A.J. Brown,WR,"PHI 13 @ BUF 12, Final","7 TGT,5 REC,68 REC YD",$31,12.1,9.30,53,2025-12-29 16:26:44,Week 17,Sunday
Geno SmithD,QB,"NYG 34 @ LV 10, Final","176 PASS YD,PASS TD,2 INT,RUSH ATT,RUSH YD",$30,12.7,9.14,54,2025-12-29 16:26:44,Week 17,Sunday
Cleveland Browns,DEF,"PIT 6 @ CLE 13, Final","6 PTS ALLOWED,2 SACK",$11,7.0,9.00,55,2025-12-29 16:26:44,Week 17,Sunday
Jalen Hurts,QB,"PHI 13 @ BUF 12, Final","110 PASS YD,PASS TD,3 RUSH ATT,5 RUSH YD",$36,19.1,8.90,56,2025-12-29 16:26:44,Week 17,Sunday
Philip Rivers,QB,"JAC 23 @ IND 17, Final","147 PASS YD,PASS TD,INT,RUSH ATT,-1 RUSH YD",$21,11.6,8.78,57,2025-12-29 16:26:44,Week 17,Sunday
Ashton Jeanty,RB,"NYG 34 @ LV 10, Final","16 RUSH ATT,60 RUSH YD,2 TGT,2 REC,13 REC YD",$36,12.9,8.30,58,2025-12-29 16:26:44,Week 17,Sunday
Dallas Goedert,TE,"PHI 13 @ BUF 12, Final","6 TGT,3 REC,8 REC YD,REC TD",$19,10.3,8.30,59,2025-12-29 16:26:44,Week 17,Sunday
TreVeyon Henderson,RB,"NE 42 @ NYJ 10, Final","19 RUSH ATT,82 RUSH YD",$29,10.7,8.20,60,2025-12-29 16:26:44,Week 17,Sunday
Chimere Dike,WR,"NO 34 @ TEN 26, Final","RUSH ATT,7 RUSH YD,5 TGT,4 REC,55 REC YD",$15,6.1,8.20,61,2025-12-29 16:26:44,Week 17,Sunday
James Cook III,RB,"PHI 13 @ BUF 12, Final","20 RUSH ATT,74 RUSH YD,4 TGT,REC,3 REC YD",$40,17.8,8.20,62,2025-12-29 16:26:44,Week 17,Sunday
Austin Hooper,TE,"NE 42 @ NYJ 10, Final","2 TGT,2 REC,11 REC YD,REC TD",$10,4.0,8.10,63,2025-12-29 16:26:44,Week 17,Sunday
Tyler Lockett,WR,"NYG 34 @ LV 10, Final","3 TGT,2 REC,9 REC YD,REC TD",$10,3.1,7.90,64,2025-12-29 16:26:44,Week 17,Sunday
Jerry Jeudy,WR,"PIT 6 @ CLE 13, Final","7 TGT,5 REC,54 REC YD",$17,5.8,7.90,65,2025-12-29 16:26:44,Week 17,Sunday
Tee Higgins,WR,"ARI 14 @ CIN 37, Final","5 TGT,4 REC,59 REC YD",$34,11.9,7.90,66,2025-12-29 16:26:44,Week 17,Sunday
Pat Freiermuth,TE,"PIT 6 @ CLE 13, Final","5 TGT,3 REC,63 REC YD",$12,6.2,7.80,67,2025-12-29 16:26:44,Week 17,Sunday
Samaje Perine,RB,"ARI 14 @ CIN 37, Final","3 RUSH ATT,5 RUSH YD,RUSH TD,TGT,REC,8 REC YD",$14,4.5,7.80,68,2025-12-29 16:26:44,Week 17,Sunday
Rico Dowdle,RB,"SEA 27 @ CAR 10, Final","12 RUSH ATT,59 RUSH YD,5 TGT,3 REC,4 REC YD",$24,12.2,7.80,69,2025-12-29 16:26:44,Week 17,Sunday
Tre Tucker,WR,"NYG 34 @ LV 10, Final","2 RUSH ATT,6 TGT,5 REC,49 REC YD",$13,8.1,7.40,70,2025-12-29 16:26:44,Week 17,Sunday
Aaron Rodgers,QB,"PIT 6 @ CLE 13, Final","168 PASS YD,RUSH ATT,6 RUSH YD",$30,14.4,7.32,71,2025-12-29 16:26:45,Week 17,Sunday
Sam Darnold,QB,"SEA 27 @ CAR 10, Final","147 PASS YD,PASS TD,INT,3 RUSH ATT,2 RUSH YD,FUM LOST",$31,15.0,7.08,72,2025-12-29 16:26:45,Week 17,Sunday
New England Patriots,DEF,"NE 42 @ NYJ 10, Final","10 PTS ALLOWED,SACK,INT",$15,7.2,7.00,73,2025-12-29 16:26:45,Week 17,Sunday
Jacksonville Jaguars,DEF,"JAC 23 @ IND 17, Final","17 PTS ALLOWED,2 SACK,2 INT",$19,8.2,7.00,74,2025-12-29 16:26:45,Week 17,Sunday
Carolina Panthers,DEF,"SEA 27 @ CAR 10, Final","27 PTS ALLOWED,3 SACK,INT,FUM REC",$12,6.0,7.00,75,2025-12-29 16:26:45,Week 17,Sunday
Brenton Strange,TE,"JAC 23 @ IND 17, Final","5 TGT,3 REC,54 REC YD",$16,7.3,6.90,76,2025-12-29 16:26:45,Week 17,Sunday
Tyler Warren,TE,"JAC 23 @ IND 17, Final","5 TGT,5 REC,43 REC YD",$17,9.1,6.80,77,2025-12-29 16:26:45,Week 17,Sunday
Saquon Barkley,RB,"PHI 13 @ BUF 12, Final","19 RUSH ATT,68 RUSH YD",$36,13.4,6.80,78,2025-12-29 16:26:45,Week 17,Sunday
Kenneth Walker III,RB,"SEA 27 @ CAR 10, Final","15 RUSH ATT,51 RUSH YD,2 TGT,2 REC,6 REC YD",$25,10.1,6.70,79,2025-12-29 16:26:45,Week 17,Sunday
Khalil Shakir,WR,"PHI 13 @ BUF 12, Final","7 TGT,6 REC,35 REC YD",$18,8.2,6.50,80,2025-12-29 16:26:45,Week 17,Sunday
Jaylen Warren,RB,"PIT 6 @ CLE 13, Final","12 RUSH ATT,64 RUSH YD",$30,12.3,6.40,81,2025-12-29 16:26:45,Week 17,Sunday
Ty Johnson,RB,"PHI 13 @ BUF 12, Final","5 RUSH ATT,15 RUSH YD,4 TGT,3 REC,33 REC YD",$11,4.4,6.30,82,2025-12-29 16:26:45,Week 17,Sunday
Tyrone Tracy Jr.,RB,"NYG 34 @ LV 10, Final","14 RUSH ATT,62 RUSH YD,2 TGT,REC,-5 REC YD",$27,8.5,6.20,83,2025-12-29 16:26:45,Week 17,Sunday
Andrei Iosivas,WR,"ARI 14 @ CIN 37, Final","6 TGT,4 REC,41 REC YD",$11,5.1,6.10,84,2025-12-29 16:26:45,Week 17,Sunday
Van JeffersonO,WR,"NO 34 @ TEN 26, Final","3 TGT,3 REC,46 REC YD",$11,4.0,6.10,85,2025-12-29 16:26:45,Week 17,Sunday
Indianapolis Colts,DEF,"JAC 23 @ IND 17, Final","23 PTS ALLOWED,2 SACK,INT,FUM REC",$11,6.3,6.00,86,2025-12-29 16:26:45,Week 17,Sunday
Brian Thomas Jr.,WR,"JAC 23 @ IND 17, Final","7 TGT,4 REC,39 REC YD",$24,8.3,5.90,87,2025-12-29 16:26:45,Week 17,Sunday
Bucky Irving,RB,"TB 17 @ MIA 20, Final","9 RUSH ATT,19 RUSH YD,6 TGT,5 REC,14 REC YD",$32,12.6,5.80,88,2025-12-29 16:26:45,Week 17,Sunday
Mike Gesicki,TE,"ARI 14 @ CIN 37, Final","2 TGT,2 REC,47 REC YD",$12,4.9,5.70,89,2025-12-29 16:26:45,Week 17,Sunday
Jaylen Wright,RB,"TB 17 @ MIA 20, Final","5 RUSH ATT,56 RUSH YD",$10,4.7,5.60,90,2025-12-29 16:26:45,Week 17,Sunday
John Metchie III,WR,"NE 42 @ NYJ 10, Final","3 TGT,3 REC,41 REC YD",$11,4.3,5.60,91,2025-12-29 16:26:45,Week 17,Sunday
Isaiah Williams,WR,"NE 42 @ NYJ 10, Final","RUSH ATT,5 RUSH YD,5 TGT,4 REC,30 REC YD",$10,3.3,5.50,92,2025-12-29 16:26:45,Week 17,Sunday
Dawson Knox,TE,"PHI 13 @ BUF 12, Final","5 TGT,5 REC,30 REC YD",$12,5.1,5.50,93,2025-12-29 16:26:45,Week 17,Sunday
Cade Otton,TE,"TB 17 @ MIA 20, Final","4 TGT,4 REC,33 REC YD",$10,5.3,5.30,94,2025-12-29 16:26:45,Week 17,Sunday
Kenneth Gainwell,RB,"PIT 6 @ CLE 13, Final","7 RUSH ATT,26 RUSH YD,4 TGT,3 REC,12 REC YD",$23,10.5,5.30,95,2025-12-29 16:26:45,Week 17,Sunday
Michael Carter,RB,"ARI 14 @ CIN 37, Final","7 RUSH ATT,29 RUSH YD,4 TGT,2 REC,14 REC YD",$19,6.4,5.30,96,2025-12-29 16:26:45,Week 17,Sunday
Jonnu Smith,TE,"PIT 6 @ CLE 13, Final","2 RUSH ATT,9 RUSH YD,5 TGT,5 REC,18 REC YD",$10,4.1,5.20,97,2025-12-29 16:26:46,Week 17,Sunday
Brady Cook,QB,"NE 42 @ NYJ 10, Final","152 PASS YD,INT,2 RUSH ATT,RUSH YD",$20,6.6,5.18,98,2025-12-29 16:26:46,Week 17,Sunday
Cincinnati Bengals,DEF,"ARI 14 @ CIN 37, Final","14 PTS ALLOWED,4 SACK",$12,4.2,5.00,99,2025-12-29 16:26:46,Week 17,Sunday
Buffalo Bills,DEF,"PHI 13 @ BUF 12, Final","13 PTS ALLOWED,SACK",$14,6.6,5.00,100,2025-12-29 16:26:46,Week 17,Sunday
Jakobi Meyers,WR,"JAC 23 @ IND 17, Final","9 TGT,6 REC,39 REC YD,FUM LOST",$22,8.8,4.90,101,2025-12-29 16:26:46,Week 17,Sunday
Dante Pettis,WR,"NO 34 @ TEN 26, Final","4 TGT,3 REC,53 REC YD,FUM LOST",$10,1.1,4.80,102,2025-12-29 16:26:46,Week 17,Sunday
Cedric Tillman,WR,"PIT 6 @ CLE 13, Final","TGT,REC,42 REC YD",$10,4.2,4.70,103,2025-12-29 16:26:46,Week 17,Sunday
Darius Slayton,WR,"NYG 34 @ LV 10, Final","3 TGT,2 REC,36 REC YD",$19,5.6,4.60,104,2025-12-29 16:26:46,Week 17,Sunday
Tyrell Shavers,WR,"PHI 13 @ BUF 12, Final","3 TGT,2 REC,36 REC YD",$10,3.5,4.60,105,2025-12-29 16:26:46,Week 17,Sunday
Josh Downs,WR,"JAC 23 @ IND 17, Final","5 TGT,2 REC,34 REC YD",$17,6.7,4.40,106,2025-12-29 16:26:46,Week 17,Sunday
Dylan Sampson,RB,"PIT 6 @ CLE 13, Final","11 RUSH ATT,27 RUSH YD,3 TGT,3 REC",$19,4.7,4.20,107,2025-12-29 16:26:46,Week 17,Sunday
Tanner Hudson,TE,"ARI 14 @ CIN 37, Final","2 TGT,2 REC,31 REC YD",$10,3.8,4.10,108,2025-12-29 16:26:46,Week 17,Sunday
Scotty Miller,WR,"PIT 6 @ CLE 13, Final","7 TGT,3 REC,25 REC YD",$10,2.2,4.00,109,2025-12-29 16:26:46,Week 17,Sunday
Mason Kinsey,WR,"NO 34 @ TEN 26, Final","TGT,REC,34 REC YD",$10,1.2,3.90,110,2025-12-29 16:26:46,Week 17,Sunday
Adonai Mitchell,WR,"NE 42 @ NYJ 10, Final","9 TGT,3 REC,22 REC YD",$16,4.8,3.70,111,2025-12-29 16:26:46,Week 17,Sunday
Raheim Sanders,RB,"PIT 6 @ CLE 13, Final","8 RUSH ATT,21 RUSH YD,2 TGT,REC,10 REC YD",$10,3.8,3.60,112,2025-12-29 16:26:46,Week 17,Sunday
Marquez Valdes-Scantling,WR,"PIT 6 @ CLE 13, Final","9 TGT,3 REC,21 REC YD",$10,2.4,3.60,113,2025-12-29 16:26:46,Week 17,Sunday
Emeka Egbuka,WR,"TB 17 @ MIA 20, Final","5 TGT,3 REC,20 REC YD",$17,10.2,3.50,114,2025-12-29 16:26:46,Week 17,Sunday
Kyle Williams,WR,"NE 42 @ NYJ 10, Final","5 TGT,3 REC,20 REC YD",$10,3.4,3.50,115,2025-12-29 16:26:46,Week 17,Sunday
DeVonta Smith,WR,"PHI 13 @ BUF 12, Final","5 TGT,2 REC,25 REC YD",$24,9.8,3.50,116,2025-12-29 16:26:46,Week 17,Sunday
Xavier Weaver,WR,"ARI 14 @ CIN 37, Final","3 TGT,2 REC,24 REC YD",$10,1.5,3.40,117,2025-12-29 16:26:46,Week 17,Sunday
Kene Nwangwu,RB,"NE 42 @ NYJ 10, Final","6 RUSH ATT,31 RUSH YD",$10,1.0,3.10,118,2025-12-29 16:26:46,Week 17,Sunday
Tampa Bay Buccaneers,DEF,"TB 17 @ MIA 20, Final","20 PTS ALLOWED,2 SACK",$12,5.7,3.00,119,2025-12-29 16:26:46,Week 17,Sunday
Emari Demercado,RB,"ARI 14 @ CIN 37, Final","5 RUSH ATT,11 RUSH YD,3 TGT,2 REC,9 REC YD",$14,4.1,3.00,120,2025-12-29 16:26:46,Week 17,Sunday
Tennessee Titans,DEF,"NO 34 @ TEN 26, Final","28 PTS ALLOWED,2 SACK,FUM REC",$12,5.6,3.00,121,2025-12-29 16:26:47,Week 17,Sunday
Tez Johnson,WR,"TB 17 @ MIA 20, Final","2 TGT,2 REC,19 REC YD",$10,5.1,2.90,122,2025-12-29 16:26:47,Week 17,Sunday
Stone Smartt,TE,"NE 42 @ NYJ 10, Final","3 TGT,2 REC,18 REC YD",$10,1.5,2.80,123,2025-12-29 16:26:47,Week 17,Sunday
Rachaad White,RB,"TB 17 @ MIA 20, Final","2 RUSH ATT,10 RUSH YD,2 TGT,2 REC,7 REC YD",$13,7.4,2.70,124,2025-12-29 16:26:47,Week 17,Sunday
Connor Heyward,TE,"PIT 6 @ CLE 13, Final","2 RUSH ATT,26 RUSH YD",$10,1.6,2.60,125,2025-12-29 16:26:47,Week 17,Sunday
Michael Pittman Jr.,WR,"JAC 23 @ IND 17, Final","3 TGT,2 REC,16 REC YD",$21,10.0,2.60,126,2025-12-29 16:26:47,Week 17,Sunday
Jalen Coker,WR,"SEA 27 @ CAR 10, Final","2 TGT,2 REC,16 REC YD",$17,6.0,2.60,127,2025-12-29 16:26:47,Week 17,Sunday
Isaiah DavisQ,RB,"NE 42 @ NYJ 10, Final","3 RUSH ATT,11 RUSH YD,TGT,REC,9 REC YD",$12,3.8,2.50,128,2025-12-29 16:26:47,Week 17,Sunday
Darnell WashingtonD,TE,"PIT 6 @ CLE 13, Final","2 TGT,2 REC,15 REC YD",$10,3.9,2.50,129,2025-12-29 16:26:47,Week 17,Sunday
Gunner Olszewski,WR,"NYG 34 @ LV 10, Final","TGT,REC,19 REC YD",$10,1.1,2.40,130,2025-12-29 16:26:47,Week 17,Sunday
Adam Thielen,WR,"PIT 6 @ CLE 13, Final","5 TGT,2 REC,14 REC YD",$10,1.9,2.40,131,2025-12-29 16:26:47,Week 17,Sunday
Brenden Bates,TE,"PIT 6 @ CLE 13, Final","TGT,REC,19 REC YD",$10,1.4,2.40,132,2025-12-29 16:26:47,Week 17,Sunday
Tahj Brooks,RB,"ARI 14 @ CIN 37, Final","3 RUSH ATT,10 RUSH YD,TGT,REC,9 REC YD",$10,0.5,2.40,133,2025-12-29 16:26:47,Week 17,Sunday
Dont'e Thornton Jr.,WR,"NYG 34 @ LV 10, Final","4 TGT,2 REC,12 REC YD",$10,1.9,2.20,134,2025-12-29 16:26:47,Week 17,Sunday
Julian Hill,TE,"TB 17 @ MIA 20, Final","2 TGT,REC,16 REC YD",$10,2.0,2.10,135,2025-12-29 16:26:47,Week 17,Sunday
Daniel Bellinger,TE,"NYG 34 @ LV 10, Final","3 TGT,2 REC,11 REC YD",$10,3.3,2.10,136,2025-12-29 16:26:47,Week 17,Sunday
Isaiah Bond,WR,"PIT 6 @ CLE 13, Final","TGT,REC,16 REC YD",$10,3.1,2.10,137,2025-12-29 16:26:47,Week 17,Sunday
Will Mallory,TE,"JAC 23 @ IND 17, Final","TGT,REC,16 REC YD",$10,2.1,2.10,138,2025-12-29 16:26:47,Week 17,Sunday
DeeJay Dallas,RB,"JAC 23 @ IND 17, Final","2 RUSH ATT,21 RUSH YD,TGT",$10,0.5,2.10,139,2025-12-29 16:26:47,Week 17,Sunday
Ray Davis,RB,"PHI 13 @ BUF 12, Final","RUSH ATT,4 RUSH YD,TGT,REC,12 REC YD",$10,2.2,2.10,140,2025-12-29 16:26:47,Week 17,Sunday
Moliki Matavao,TE,"NO 34 @ TEN 26, Final","2 TGT,2 REC,10 REC YD",$10,2.0,2.00,141,2025-12-29 16:26:47,Week 17,Sunday
Jimmy Horn Jr.,WR,"SEA 27 @ CAR 10, Final","2 TGT,2 REC,9 REC YD",$10,2.4,1.90,142,2025-12-29 16:26:47,Week 17,Sunday
Joshua Palmer,WR,"PHI 13 @ BUF 12, Final","2 TGT,REC,12 REC YD",$11,3.7,1.70,143,2025-12-29 16:26:47,Week 17,Sunday
DeMario Douglas,WR,"NE 42 @ NYJ 10, Final","2 TGT,REC,10 REC YD",$10,5.1,1.50,144,2025-12-29 16:26:47,Week 17,Sunday
David Martin-Robinson,TE,"NO 34 @ TEN 26, Final","TGT,REC,9 REC YD",$10,1.0,1.40,145,2025-12-29 16:26:47,Week 17,Sunday
Tank Bigsby,RB,"PHI 13 @ BUF 12, Final","2 RUSH ATT,7 RUSH YD,TGT,REC,2 REC YD",$10,2.5,1.40,146,2025-12-29 16:26:47,Week 17,Sunday
Cedrick Wilson Jr.,WR,"TB 17 @ MIA 20, Final","2 TGT,REC,8 REC YD",$10,1.4,1.30,147,2025-12-29 16:26:48,Week 17,Sunday
Isaiah Hodgins,WR,"NYG 34 @ LV 10, Final","2 TGT,REC,8 REC YD",$10,3.8,1.30,148,2025-12-29 16:26:48,Week 17,Sunday
Drew Sample,TE,"ARI 14 @ CIN 37, Final","TGT,REC,8 REC YD",$10,1.9,1.30,149,2025-12-29 16:26:48,Week 17,Sunday
Rashid ShaheedQ,WR,"SEA 27 @ CAR 10, Final","TGT,REC,8 REC YD",$16,7.4,1.30,150,2025-12-29 16:26:48,Week 17,Sunday
Chuba Hubbard,RB,"SEA 27 @ CAR 10, Final","4 RUSH ATT,12 RUSH YD,3 TGT,3 REC,6 REC YD,FUM LOST",$17,7.7,1.30,151,2025-12-29 16:26:48,Week 17,Sunday
Joe Flacco,QB,"ARI 14 @ CIN 37, Final","24 PASS YD,4 RUSH ATT,2 RUSH YD",$20,13.0,1.16,152,2025-12-29 16:26:48,Week 17,Sunday
