player_name,position,game_info,stats,salary,fppg,points,row_number,scrape_date,week,day
Isaiah Williams,WR,"NYJ 14 @ NE 27, Final","RUSH ATT,4 RUSH YD,4 TGT,REC,2 REC YD",$10,2.2,1.10,15,2025-11-14 16:15:20,Week 11,Thursday
New York Jets,DEF,"NYJ 14 @ NE 27, Final","27 PTS ALLOWED,SACK",$11,4.1,1.00,16,2025-11-14 16:15:20,Week 11,Thursday
D'Ernest Johnson,RB,"NYJ 14 @ NE 27, Final","3 RUSH ATT,6 RUSH YD",$10,0.2,0.60,17,2025-11-14 16:15:20,Week 11,Thursday
Tyrod Taylor,QB,"NYJ 14 @ NE 27, Final",,$20,10.1,0.00,18,2025-11-14 16:15:20,Week 11,Thursday
Allen Lazard,WR,"NYJ 14 @ NE 27, Final",,$10,2.8,0.00,19,2025-11-14 16:15:20,Week 11,Thursday
Andrew Beck,RB,"NYJ 14 @ NE 27, Final",,$10,1.5,0.00,20,2025-11-14 16:15:20,Week 11,Thursday
Tyler Johnson,WR,"NYJ 14 @ NE 27, Final",,$10,4.2,0.00,21,2025-11-14 16:15:20,Week 11,Thursday
Kene Nwangwu,RB,"NYJ 14 @ NE 27, Final",,$10,1.2,0.00,22,2025-11-14 16:15:20,Week 11,Thursday
Khalil HerbertO,RB,"NYJ 14 @ NE 27, Final",,$10,—,0.00,23,2025-11-14 16:15:20,Week 11,Thursday
Garrett WilsonIR,WR,"NYJ 14 @ NE 27, Final",,$25,11.6,0.00,24,2025-11-14 16:15:20,Week 11,Thursday
Jelani WoodsO,TE,"NYJ 14 @ NE 27, Final",,$10,—,0.00,25,2025-11-14 16:15:20,Week 11,Thursday
Irvin CharlesPUP,WR,"NYJ 14 @ NE 27, Final",,$10,—,0.00,26,2025-11-14 16:15:20,Week 11,Thursday
Stone Smartt,TE,"NYJ 14 @ NE 27, Final",,$10,—,0.00,27,2025-11-14 16:15:20,Week 11,Thursday
Arian Smith,WR,"NYJ 14 @ NE 27, Final",,$10,1.0,0.00,28,2025-11-14 16:15:20,Week 11,Thursday
Austin HooperO,TE,"NYJ 14 @ NE 27, Final",,$10,3.3,0.00,29,2025-11-14 16:15:20,Week 11,Thursday
Joshua Dobbs,QB,"NYJ 14 @ NE 27, Final",,$20,0.0,0.00,30,2025-11-14 16:15:20,Week 11,Thursday
Rhamondre StevensonO,RB,"NYJ 14 @ NE 27, Final",,$18,8.4,0.00,31,2025-11-14 16:15:21,Week 11,Thursday
Kayshon BoutteO,WR,"NYJ 14 @ NE 27, Final",,$17,9.4,0.00,32,2025-11-14 16:15:21,Week 11,Thursday
Tommy DeVitoO,QB,"NYJ 14 @ NE 27, Final",,$20,6.7,0.00,33,2025-11-14 16:15:21,Week 11,Thursday
Jack Westover,RB,"NYJ 14 @ NE 27, Final",,$10,—,0.00,34,2025-11-14 16:15:21,Week 11,Thursday
Kyle Williams,WR,"NYJ 14 @ NE 27, Final",3 TGT,$10,2.1,0.00,35,2025-11-14 16:15:21,Week 11,Thursday
Efton Chism III,WR,"NYJ 14 @ NE 27, Final",,$10,—,0.00,36,2025-11-14 16:15:21,Week 11,Thursday
Terrell Jennings,RB,"NYJ 14 @ NE 27, Final",,$10,3.7,0.00,37,2025-11-14 16:15:21,Week 11,Thursday
