player_name,position,game_info,stats,salary,fppg,points,row_number,scrape_date,week,day
Alec Pierce,WR,"IND 20 @ KC 23, Final OT","2 TGT,REC,26 REC YD",$24,9.1,3.10,148,2025-11-24 16:24:10,Week 12,Sunday
Stefon Diggs,WR,"NE 26 @ CIN 20, Final","3 TGT,2 REC,20 REC YD",$31,9.7,3.00,149,2025-11-24 16:24:10,Week 12,Sunday
Detroit Lions,DEF,"NYG 27 @ DET 34, Final OT","27 PTS ALLOWED,SACK,INT",$15,6.6,3.00,150,2025-11-24 16:24:10,Week 12,Sunday
Dallas Goedert,TE,"PHI 21 @ DAL 24, Final","2 TGT,2 REC,20 REC YD",$18,9.9,3.00,151,2025-11-24 16:24:11,Week 12,Sunday
Darius Slayton,WR,"NYG 27 @ DET 34, Final OT","2 TGT,REC,23 REC YD",$20,5.2,2.80,152,2025-11-24 16:24:11,Week 12,Sunday
AJ Barner,TE,"SEA 30 @ TEN 24, Final","4 TGT,2 REC,18 REC YD",$12,7.3,2.80,153,2025-11-24 16:24:11,Week 12,Sunday
Ben Skowronek,WR,"PIT 28 @ CHI 31, Final","TGT,REC,21 REC YD",$10,1.2,2.60,154,2025-11-24 16:24:11,Week 12,Sunday
Kayshon Boutte,WR,"NE 26 @ CIN 20, Final","2 TGT,2 REC,15 REC YD",$22,8.7,2.50,155,2025-11-24 16:24:11,Week 12,Sunday
Alvin KamaraQ,RB,"ATL 24 @ NO 10, Final","3 RUSH ATT,11 RUSH YD,2 TGT,2 REC,4 REC YD",$23,7.7,2.50,156,2025-11-24 16:24:11,Week 12,Sunday
J.J. McCarthy,QB,"MIN 6 @ GB 23, Final","87 PASS YD,2 INT,2 RUSH ATT,10 RUSH YD",$27,12.5,2.48,157,2025-11-24 16:24:11,Week 12,Sunday
Keaton Mitchell,RB,"NYJ 10 @ BAL 23, Final","2 RUSH ATT,10 RUSH YD,TGT,REC,9 REC YD",$10,2.9,2.40,158,2025-11-24 16:24:11,Week 12,Sunday
Jerry Jeudy,WR,"CLE 24 @ LV 10, Final","3 TGT,REC,39 REC YD,FUM LOST",$17,5.4,2.40,159,2025-11-24 16:24:11,Week 12,Sunday
Kyle Williams,WR,"NE 26 @ CIN 20, Final","TGT,REC,18 REC YD",$10,2.1,2.30,160,2025-11-24 16:24:11,Week 12,Sunday
DeAndre Hopkins,WR,"NYJ 10 @ BAL 23, Final","3 TGT,2 REC,13 REC YD",$10,3.9,2.30,161,2025-11-24 16:24:11,Week 12,Sunday
Josh Downs,WR,"IND 20 @ KC 23, Final OT","6 TGT,2 REC,10 REC YD",$19,6.8,2.00,162,2025-11-24 16:24:11,Week 12,Sunday
Michael MayerQ,TE,"CLE 24 @ LV 10, Final","TGT,REC,14 REC YD",$10,3.9,1.90,163,2025-11-24 16:24:11,Week 12,Sunday
Dont'e Thornton Jr.,WR,"CLE 24 @ LV 10, Final","2 TGT,REC,14 REC YD",$10,1.8,1.90,164,2025-11-24 16:24:11,Week 12,Sunday
Johnny Mundt,TE,"JAC 27 @ ARI 24, Final OT","2 TGT,REC,12 REC YD",$10,1.5,1.70,165,2025-11-24 16:24:11,Week 12,Sunday
Bhayshul Tuten,RB,"JAC 27 @ ARI 24, Final OT","7 RUSH ATT,17 RUSH YD,TGT",$15,5.4,1.70,166,2025-11-24 16:24:11,Week 12,Sunday
Darius Cooper,WR,"PHI 21 @ DAL 24, Final","2 TGT,2 REC,7 REC YD",$10,0.9,1.70,167,2025-11-24 16:24:11,Week 12,Sunday
Taysom Hill,TE,"ATL 24 @ NO 10, Final","10 RUSH ATT,17 RUSH YD",$10,2.4,1.70,168,2025-11-24 16:24:11,Week 12,Sunday
John FitzPatrick,TE,"MIN 6 @ GB 23, Final","TGT,REC,11 REC YD",$10,1.9,1.60,169,2025-11-24 16:24:11,Week 12,Sunday
Mark Andrews,TE,"NYJ 10 @ BAL 23, Final","2 RUSH ATT,2 RUSH YD,3 TGT,REC,9 REC YD",$19,7.8,1.60,170,2025-11-24 16:24:11,Week 12,Sunday
Van Jefferson,WR,"SEA 30 @ TEN 24, Final","TGT,REC,11 REC YD",$10,3.9,1.60,171,2025-11-24 16:24:11,Week 12,Sunday
Hollywood Brown,WR,"IND 20 @ KC 23, Final OT","TGT,REC,10 REC YD",$14,7.9,1.50,172,2025-11-24 16:24:11,Week 12,Sunday
Rhamondre Stevenson,RB,"NE 26 @ CIN 20, Final","6 RUSH ATT,5 RUSH YD,2 TGT,REC,5 REC YD",$18,7.6,1.50,173,2025-11-24 16:24:11,Week 12,Sunday
Andrew Beck,RB,"NYJ 10 @ BAL 23, Final","TGT,REC,10 REC YD",$10,1.5,1.50,174,2025-11-24 16:24:11,Week 12,Sunday
Isaiah Likely,TE,"NYJ 10 @ BAL 23, Final","3 TGT,REC,10 REC YD",$10,2.8,1.50,175,2025-11-24 16:24:11,Week 12,Sunday
Mo Alie-Cox,TE,"IND 20 @ KC 23, Final OT","TGT,REC,9 REC YD",$10,1.2,1.40,176,2025-11-24 16:24:11,Week 12,Sunday
Tanner Hudson,TE,"NE 26 @ CIN 20, Final","TGT,REC,9 REC YD",$10,4.1,1.40,177,2025-11-24 16:24:12,Week 12,Sunday
Noah Fant,TE,"NE 26 @ CIN 20, Final","TGT,REC,9 REC YD",$12,6.2,1.40,178,2025-11-24 16:24:12,Week 12,Sunday
D'Andre Swift,RB,"PIT 28 @ CHI 31, Final","8 RUSH ATT,15 RUSH YD,TGT,REC,14 REC YD,FUM LOST",$30,12.5,1.40,179,2025-11-24 16:24:12,Week 12,Sunday
Allen Lazard,WR,"NYJ 10 @ BAL 23, Final","3 TGT,REC,9 REC YD",$10,2.6,1.40,180,2025-11-24 16:24:12,Week 12,Sunday
Xavier Weaver,WR,"JAC 27 @ ARI 24, Final OT","3 TGT,REC,9 REC YD",$10,1.0,1.40,181,2025-11-24 16:24:12,Week 12,Sunday
JuJu Smith-Schuster,WR,"IND 20 @ KC 23, Final OT","2 TGT,REC,8 REC YD",$10,4.9,1.30,182,2025-11-24 16:24:12,Week 12,Sunday
Grant Calcaterra,TE,"PHI 21 @ DAL 24, Final","TGT,REC,8 REC YD",$10,1.2,1.30,183,2025-11-24 16:24:12,Week 12,Sunday
Luke Musgrave,TE,"MIN 6 @ GB 23, Final","2 TGT,REC,7 REC YD",$10,2.1,1.20,184,2025-11-24 16:24:12,Week 12,Sunday
Hunter Luepke,RB,"PHI 21 @ DAL 24, Final","TGT,REC,7 REC YD",$10,2.0,1.20,185,2025-11-24 16:24:12,Week 12,Sunday
Jack Stoll,TE,"ATL 24 @ NO 10, Final","TGT,REC,7 REC YD",$10,1.9,1.20,186,2025-11-24 16:24:12,Week 12,Sunday
Olamide Zaccheaus,WR,"PIT 28 @ CHI 31, Final","TGT,REC,6 REC YD",$11,5.0,1.10,187,2025-11-24 16:24:12,Week 12,Sunday
Josiah Deguara,TE,"JAC 27 @ ARI 24, Final OT","TGT,REC,6 REC YD",$10,0.6,1.10,188,2025-11-24 16:24:12,Week 12,Sunday
Minnesota Vikings,DEF,"MIN 6 @ GB 23, Final","23 PTS ALLOWED,SACK",$12,5.8,1.00,189,2025-11-24 16:24:12,Week 12,Sunday
Kansas City Chiefs,DEF,"IND 20 @ KC 23, Final OT",20 PTS ALLOWED,$13,5.7,1.00,190,2025-11-24 16:24:12,Week 12,Sunday
New York Jets,DEF,"NYJ 10 @ BAL 23, Final","23 PTS ALLOWED,SACK",$10,3.8,1.00,191,2025-11-24 16:24:12,Week 12,Sunday
Elijah Arroyo,TE,"SEA 30 @ TEN 24, Final","TGT,REC,5 REC YD",$10,2.7,1.00,192,2025-11-24 16:24:12,Week 12,Sunday
Cedric Tillman,WR,"CLE 24 @ LV 10, Final","3 TGT,REC,5 REC YD",$15,5.4,1.00,193,2025-11-24 16:24:12,Week 12,Sunday
Josh Oliver,TE,"MIN 6 @ GB 23, Final","TGT,REC,4 REC YD",$10,3.1,0.90,194,2025-11-24 16:24:12,Week 12,Sunday
Durham Smythe,TE,"PIT 28 @ CHI 31, Final","TGT,REC,4 REC YD",$10,1.1,0.90,195,2025-11-24 16:24:12,Week 12,Sunday
Cole Kmet,TE,"PIT 28 @ CHI 31, Final","TGT,REC,3 REC YD",$10,3.4,0.80,196,2025-11-24 16:24:12,Week 12,Sunday
Arian Smith,WR,"NYJ 10 @ BAL 23, Final","RUSH ATT,8 RUSH YD",$10,1.0,0.80,197,2025-11-24 16:24:12,Week 12,Sunday
Tank Bigsby,RB,"PHI 21 @ DAL 24, Final","RUSH ATT,8 RUSH YD",$10,1.8,0.80,198,2025-11-24 16:24:12,Week 12,Sunday
Isaiah Davis,RB,"NYJ 10 @ BAL 23, Final","4 RUSH ATT,7 RUSH YD",$12,3.2,0.70,199,2025-11-24 16:24:12,Week 12,Sunday
Malachi Corley,WR,"CLE 24 @ LV 10, Final","RUSH ATT,-6 RUSH YD,TGT,REC,8 REC YD",$10,2.1,0.70,200,2025-11-24 16:24:12,Week 12,Sunday
Josh Whyle,TE,"MIN 6 @ GB 23, Final","TGT,REC,REC YD",$10,3.7,0.60,201,2025-11-24 16:24:12,Week 12,Sunday
Malik Willis,QB,"MIN 6 @ GB 23, Final","7 PASS YD,2 RUSH ATT,3 RUSH YD",$20,3.2,0.58,202,2025-11-24 16:24:12,Week 12,Sunday
Jake Browning,QB,"NE 26 @ CIN 20, Final",14 PASS YD,$20,11.3,0.56,203,2025-11-24 16:24:13,Week 12,Sunday
Drew Sample,TE,"NE 26 @ CIN 20, Final","TGT,REC",$10,1.6,0.50,204,2025-11-24 16:24:13,Week 12,Sunday
Tahj BrooksQ,RB,"NE 26 @ CIN 20, Final","2 RUSH ATT,5 RUSH YD,TGT",$10,0.4,0.50,205,2025-11-24 16:24:13,Week 12,Sunday
Rashid Shaheed,WR,"SEA 30 @ TEN 24, Final","RUSH ATT,5 RUSH YD,2 TGT",$14,7.5,0.50,206,2025-11-24 16:24:13,Week 12,Sunday
Julius Chestnut,RB,"SEA 30 @ TEN 24, Final","2 RUSH ATT,3 RUSH YD",$10,0.4,0.30,207,2025-11-24 16:24:13,Week 12,Sunday
LeQuint Allen Jr.,RB,"JAC 27 @ ARI 24, Final OT","RUSH ATT,2 RUSH YD",$10,1.3,0.20,208,2025-11-24 16:24:13,Week 12,Sunday
Feleipe Franks,TE,"ATL 24 @ NO 10, Final","RUSH ATT,2 RUSH YD",$10,0.1,0.20,209,2025-11-24 16:24:13,Week 12,Sunday
Adam Thielen,WR,"MIN 6 @ GB 23, Final",TGT,$10,1.4,0.00,210,2025-11-24 16:24:13,Week 12,Sunday
C.J. Ham,RB,"MIN 6 @ GB 23, Final",,$10,0.3,0.00,211,2025-11-24 16:24:13,Week 12,Sunday
Jalen Nailor,WR,"MIN 6 @ GB 23, Final",TGT,$12,5.2,0.00,212,2025-11-24 16:24:13,Week 12,Sunday
Jordan Addison,WR,"MIN 6 @ GB 23, Final",TGT,$22,9.4,0.00,213,2025-11-24 16:24:13,Week 12,Sunday
Ben Sims,TE,"MIN 6 @ GB 23, Final",,$10,1.5,0.00,214,2025-11-24 16:24:13,Week 12,Sunday
Zavier Scott,RB,"MIN 6 @ GB 23, Final",,$10,3.9,0.00,215,2025-11-24 16:24:13,Week 12,Sunday
Tai Felton,WR,"MIN 6 @ GB 23, Final",,$10,0.2,0.00,216,2025-11-24 16:24:13,Week 12,Sunday
Gavin BartholomewPUP,TE,"MIN 6 @ GB 23, Final",,$10,—,0.00,217,2025-11-24 16:24:13,Week 12,Sunday
Max Brosmer,QB,"MIN 6 @ GB 23, Final",,$20,0.5,0.00,218,2025-11-24 16:24:13,Week 12,Sunday
Myles Price,WR,"MIN 6 @ GB 23, Final",,$10,—,0.00,219,2025-11-24 16:24:13,Week 12,Sunday
Ben Yurosek,TE,"MIN 6 @ GB 23, Final",,$10,0.3,0.00,220,2025-11-24 16:24:13,Week 12,Sunday
Josh JacobsO,RB,"MIN 6 @ GB 23, Final",,$35,16.7,0.00,221,2025-11-24 16:24:13,Week 12,Sunday
Malik Heath,WR,"MIN 6 @ GB 23, Final",,$10,2.9,0.00,222,2025-11-24 16:24:13,Week 12,Sunday
Matthew GoldenO,WR,"MIN 6 @ GB 23, Final",,$16,5.0,0.00,223,2025-11-24 16:24:13,Week 12,Sunday
Savion Williams,WR,"MIN 6 @ GB 23, Final",RUSH ATT,$10,1.8,0.00,224,2025-11-24 16:24:13,Week 12,Sunday
Bo Melton,WR,"MIN 6 @ GB 23, Final",,$10,1.0,0.00,225,2025-11-24 16:24:13,Week 12,Sunday
Jayden ReedIR,WR,"MIN 6 @ GB 23, Final",,$16,6.0,0.00,226,2025-11-24 16:24:13,Week 12,Sunday
MarShawn LloydIR,RB,"MIN 6 @ GB 23, Final",,$10,—,0.00,227,2025-11-24 16:24:13,Week 12,Sunday
Ty ChandlerIR,RB,"MIN 6 @ GB 23, Final",,$10,—,0.00,228,2025-11-24 16:24:14,Week 12,Sunday
Ameer Abdullah,RB,"IND 20 @ KC 23, Final OT",TGT,$10,2.2,0.00,229,2025-11-24 16:24:14,Week 12,Sunday
Tyler Goodson,RB,"IND 20 @ KC 23, Final OT",,$10,0.5,0.00,230,2025-11-24 16:24:14,Week 12,Sunday
Will Mallory,TE,"IND 20 @ KC 23, Final OT",,$10,0.7,0.00,231,2025-11-24 16:24:14,Week 12,Sunday
Anthony Gould,WR,"IND 20 @ KC 23, Final OT",,$10,0.1,0.00,232,2025-11-24 16:24:14,Week 12,Sunday
DJ Giddens,RB,"IND 20 @ KC 23, Final OT",,$10,1.7,0.00,233,2025-11-24 16:24:14,Week 12,Sunday
Riley Leonard,QB,"IND 20 @ KC 23, Final OT",,$20,0.1,0.00,234,2025-11-24 16:24:14,Week 12,Sunday
Robert Tonyan,TE,"IND 20 @ KC 23, Final OT",,$10,0.2,0.00,235,2025-11-24 16:24:14,Week 12,Sunday
Gardner Minshew,QB,"IND 20 @ KC 23, Final OT",,$20,-0.3,0.00,236,2025-11-24 16:24:14,Week 12,Sunday
Elijah Mitchell,RB,"IND 20 @ KC 23, Final OT",,$10,—,0.00,237,2025-11-24 16:24:14,Week 12,Sunday
Tyquan Thornton,WR,"IND 20 @ KC 23, Final OT",TGT,$10,7.0,0.00,238,2025-11-24 16:24:14,Week 12,Sunday
Isiah PachecoO,RB,"IND 20 @ KC 23, Final OT",,$17,6.8,0.00,239,2025-11-24 16:24:14,Week 12,Sunday
Nikko Remigio,WR,"IND 20 @ KC 23, Final OT",,$10,0.3,0.00,240,2025-11-24 16:24:14,Week 12,Sunday
Jared Wiley,TE,"IND 20 @ KC 23, Final OT",,$10,1.2,0.00,241,2025-11-24 16:24:14,Week 12,Sunday
Jalen Royals,WR,"IND 20 @ KC 23, Final OT",,$10,—,0.00,242,2025-11-24 16:24:14,Week 12,Sunday
Laquon Treadwell,WR,"IND 20 @ KC 23, Final OT",,$10,—,0.00,243,2025-11-24 16:24:14,Week 12,Sunday
Anthony Richardson Sr.IR,QB,"IND 20 @ KC 23, Final OT",,$20,0.8,0.00,244,2025-11-24 16:24:14,Week 12,Sunday
Joshua Dobbs,QB,"NE 26 @ CIN 20, Final",,$20,0.0,0.00,245,2025-11-24 16:24:14,Week 12,Sunday
Tommy DeVito,QB,"NE 26 @ CIN 20, Final",,$20,6.7,0.00,246,2025-11-24 16:24:14,Week 12,Sunday
Jack Westover,RB,"NE 26 @ CIN 20, Final",,$10,—,0.00,247,2025-11-24 16:24:14,Week 12,Sunday
Terrell Jennings,RB,"NE 26 @ CIN 20, Final",RUSH ATT,$10,2.9,0.00,248,2025-11-24 16:24:14,Week 12,Sunday
Efton Chism III,WR,"NE 26 @ CIN 20, Final",,$10,—,0.00,249,2025-11-24 16:24:14,Week 12,Sunday
Samaje PerineO,RB,"NE 26 @ CIN 20, Final",,$11,3.4,0.00,250,2025-11-24 16:24:14,Week 12,Sunday
Ja'Marr ChaseSUSP,WR,"NE 26 @ CIN 20, Final",,$38,15.4,0.00,251,2025-11-24 16:24:14,Week 12,Sunday
Charlie Jones,WR,"NE 26 @ CIN 20, Final",TGT,$10,0.6,0.00,252,2025-11-24 16:24:14,Week 12,Sunday
Sean Clifford,QB,"NE 26 @ CIN 20, Final",,$20,—,0.00,253,2025-11-24 16:24:14,Week 12,Sunday
Jermaine Burton,WR,"NE 26 @ CIN 20, Final",,$10,1.6,0.00,254,2025-11-24 16:24:15,Week 12,Sunday
Erick All Jr.PUP,TE,"NE 26 @ CIN 20, Final",,$10,3.2,0.00,255,2025-11-24 16:24:15,Week 12,Sunday
Cam Grandy,TE,"NE 26 @ CIN 20, Final",,$10,1.1,0.00,256,2025-11-24 16:24:15,Week 12,Sunday
Joe BurrowIR,QB,"NE 26 @ CIN 20, Final",,$20,7.9,0.00,257,2025-11-24 16:24:15,Week 12,Sunday
Aaron RodgersO,QB,"PIT 28 @ CHI 31, Final",,$29,15.2,0.00,258,2025-11-24 16:24:15,Week 12,Sunday
Scotty Miller,WR,"PIT 28 @ CHI 31, Final",,$10,0.7,0.00,259,2025-11-24 16:24:15,Week 12,Sunday
Connor Heyward,TE,"PIT 28 @ CHI 31, Final",RUSH ATT,$10,1.1,0.00,260,2025-11-24 16:24:15,Week 12,Sunday
Roman Wilson,WR,"PIT 28 @ CHI 31, Final",2 TGT,$11,4.1,0.00,261,2025-11-24 16:24:15,Week 12,Sunday
Kaleb Johnson,RB,"PIT 28 @ CHI 31, Final",,$10,1.0,0.00,262,2025-11-24 16:24:15,Week 12,Sunday
Ke'Shawn Williams,WR,"PIT 28 @ CHI 31, Final",,$10,—,0.00,263,2025-11-24 16:24:15,Week 12,Sunday
Case Keenum,QB,"PIT 28 @ CHI 31, Final",,$20,—,0.00,264,2025-11-24 16:24:15,Week 12,Sunday
Travis HomerO,RB,"PIT 28 @ CHI 31, Final",,$10,-0.1,0.00,265,2025-11-24 16:24:15,Week 12,Sunday
Devin Duvernay,WR,"PIT 28 @ CHI 31, Final",,$10,0.1,0.00,266,2025-11-24 16:24:15,Week 12,Sunday
Roschon JohnsonIR,RB,"PIT 28 @ CHI 31, Final",,$10,0.3,0.00,267,2025-11-24 16:24:15,Week 12,Sunday
Tyson Bagent,QB,"PIT 28 @ CHI 31, Final",,$20,1.3,0.00,268,2025-11-24 16:24:15,Week 12,Sunday
Jahdae Walker,WR,"PIT 28 @ CHI 31, Final",,$10,—,0.00,269,2025-11-24 16:24:15,Week 12,Sunday
Will Howard,QB,"PIT 28 @ CHI 31, Final",,$20,—,0.00,270,2025-11-24 16:24:15,Week 12,Sunday
Tyler Johnson,WR,"NYJ 10 @ BAL 23, Final",,$10,4.2,0.00,271,2025-11-24 16:24:15,Week 12,Sunday
Justin Fields,QB,"NYJ 10 @ BAL 23, Final",,$28,16.0,0.00,272,2025-11-24 16:24:15,Week 12,Sunday
Kene Nwangwu,RB,"NYJ 10 @ BAL 23, Final",,$10,1.0,0.00,273,2025-11-24 16:24:15,Week 12,Sunday
Khalil Herbert,RB,"NYJ 10 @ BAL 23, Final",,$10,—,0.00,274,2025-11-24 16:24:15,Week 12,Sunday
Garrett WilsonIR,WR,"NYJ 10 @ BAL 23, Final",,$19,11.6,0.00,275,2025-11-24 16:24:15,Week 12,Sunday
Jelani Woods,TE,"NYJ 10 @ BAL 23, Final",,$10,—,0.00,276,2025-11-24 16:24:15,Week 12,Sunday
Jeremy Ruckert,TE,"NYJ 10 @ BAL 23, Final",,$10,2.8,0.00,277,2025-11-24 16:24:15,Week 12,Sunday
Irvin CharlesPUP,WR,"NYJ 10 @ BAL 23, Final",,$10,—,0.00,278,2025-11-24 16:24:15,Week 12,Sunday
Stone Smartt,TE,"NYJ 10 @ BAL 23, Final",,$10,—,0.00,279,2025-11-24 16:24:15,Week 12,Sunday
Isaiah Williams,WR,"NYJ 10 @ BAL 23, Final",,$10,1.9,0.00,280,2025-11-24 16:24:16,Week 12,Sunday
Patrick Ricard,RB,"NYJ 10 @ BAL 23, Final",,$10,0.1,0.00,281,2025-11-24 16:24:16,Week 12,Sunday
Cooper Rush,QB,"NYJ 10 @ BAL 23, Final",,$20,1.4,0.00,282,2025-11-24 16:24:16,Week 12,Sunday
Justice Hill,RB,"NYJ 10 @ BAL 23, Final",,$10,5.5,0.00,283,2025-11-24 16:24:16,Week 12,Sunday
Tyler Huntley,QB,"NYJ 10 @ BAL 23, Final",,$20,11.7,0.00,284,2025-11-24 16:24:16,Week 12,Sunday
Rashod BatemanO,WR,"NYJ 10 @ BAL 23, Final",,$15,4.6,0.00,285,2025-11-24 16:24:16,Week 12,Sunday
Tylan Wallace,WR,"NYJ 10 @ BAL 23, Final",TGT,$10,1.3,0.00,286,2025-11-24 16:24:16,Week 12,Sunday
Charlie Kolar,TE,"NYJ 10 @ BAL 23, Final",,$10,2.7,0.00,287,2025-11-24 16:24:16,Week 12,Sunday
Rasheen Ali,RB,"NYJ 10 @ BAL 23, Final",,$10,0.3,0.00,288,2025-11-24 16:24:16,Week 12,Sunday
LaJohntay Wester,WR,"NYJ 10 @ BAL 23, Final",,$10,—,0.00,289,2025-11-24 16:24:16,Week 12,Sunday
Russell Wilson,QB,"NYG 27 @ DET 34, Final OT",,$20,8.8,0.00,290,2025-11-24 16:24:16,Week 12,Sunday
Chris Manhertz,TE,"NYG 27 @ DET 34, Final OT",,$10,0.6,0.00,291,2025-11-24 16:24:16,Week 12,Sunday
Daniel Bellinger,TE,"NYG 27 @ DET 34, Final OT",2 TGT,$10,3.6,0.00,292,2025-11-24 16:24:16,Week 12,Sunday
Jalin Hyatt,WR,"NYG 27 @ DET 34, Final OT",,$10,1.2,0.00,293,2025-11-24 16:24:16,Week 12,Sunday
Eric Gray,RB,"NYG 27 @ DET 34, Final OT",,$10,—,0.00,294,2025-11-24 16:24:16,Week 12,Sunday
Jaxson DartO,QB,"NYG 27 @ DET 34, Final OT",,$33,18.2,0.00,295,2025-11-24 16:24:16,Week 12,Sunday
Thomas Fidone IIIR,TE,"NYG 27 @ DET 34, Final OT",,$10,—,0.00,296,2025-11-24 16:24:16,Week 12,Sunday
Kyle Allen,QB,"NYG 27 @ DET 34, Final OT",,$20,-0.2,0.00,297,2025-11-24 16:24:16,Week 12,Sunday
Ross Dwelley,TE,"NYG 27 @ DET 34, Final OT",,$10,—,0.00,298,2025-11-24 16:24:16,Week 12,Sunday
Craig Reynolds,RB,"NYG 27 @ DET 34, Final OT",,$10,0.1,0.00,299,2025-11-24 16:24:16,Week 12,Sunday
Jameson Williams,WR,"NYG 27 @ DET 34, Final OT",3 TGT,$25,9.3,0.00,300,2025-11-24 16:24:16,Week 12,Sunday
Sam LaPortaIR,TE,"NYG 27 @ DET 34, Final OT",,$17,9.7,0.00,301,2025-11-24 16:24:16,Week 12,Sunday
Jacob Saylors,RB,"NYG 27 @ DET 34, Final OT",,$10,0.1,0.00,302,2025-11-24 16:24:16,Week 12,Sunday
Sione Vaki,RB,"NYG 27 @ DET 34, Final OT",,$10,0.1,0.00,303,2025-11-24 16:24:16,Week 12,Sunday
Isaac TeSlaa,WR,"NYG 27 @ DET 34, Final OT",TGT,$10,2.6,0.00,304,2025-11-24 16:24:16,Week 12,Sunday
Dominic Lovett,WR,"NYG 27 @ DET 34, Final OT",,$10,—,0.00,305,2025-11-24 16:24:16,Week 12,Sunday
Drew Lock,QB,"SEA 30 @ TEN 24, Final",,$20,0.0,0.00,306,2025-11-24 16:24:17,Week 12,Sunday
Jake Bobo,WR,"SEA 30 @ TEN 24, Final",,$10,1.0,0.00,307,2025-11-24 16:24:17,Week 12,Sunday
Brady Russell,RB,"SEA 30 @ TEN 24, Final",,$10,—,0.00,308,2025-11-24 16:24:17,Week 12,Sunday
George HolaniQ,RB,"SEA 30 @ TEN 24, Final",,$10,2.0,0.00,309,2025-11-24 16:24:17,Week 12,Sunday
Jalen Milroe,QB,"SEA 30 @ TEN 24, Final",,$20,-0.5,0.00,310,2025-11-24 16:24:17,Week 12,Sunday
Tory HortonIR,WR,"SEA 30 @ TEN 24, Final",,$13,7.3,0.00,311,2025-11-24 16:24:17,Week 12,Sunday
Robbie Ouzts,RB,"SEA 30 @ TEN 24, Final",,$10,—,0.00,312,2025-11-24 16:24:17,Week 12,Sunday
Nick Kallerup,TE,"SEA 30 @ TEN 24, Final",,$10,—,0.00,313,2025-11-24 16:24:17,Week 12,Sunday
Brandon Allen,QB,"SEA 30 @ TEN 24, Final",,$20,2.8,0.00,314,2025-11-24 16:24:17,Week 12,Sunday
Calvin RidleyIR,WR,"SEA 30 @ TEN 24, Final",,$10,5.5,0.00,315,2025-11-24 16:24:17,Week 12,Sunday
Mason Kinsey,WR,"SEA 30 @ TEN 24, Final",,$10,0.5,0.00,316,2025-11-24 16:24:17,Week 12,Sunday
Bryce OliverIR,WR,"SEA 30 @ TEN 24, Final",,$10,0.7,0.00,317,2025-11-24 16:24:17,Week 12,Sunday
David Martin-Robinson,TE,"SEA 30 @ TEN 24, Final",,$10,1.3,0.00,318,2025-11-24 16:24:17,Week 12,Sunday
Elic AyomanorO,WR,"SEA 30 @ TEN 24, Final",,$14,5.9,0.00,319,2025-11-24 16:24:17,Week 12,Sunday
Cody White,WR,"SEA 30 @ TEN 24, Final",,$10,2.5,0.00,320,2025-11-24 16:24:17,Week 12,Sunday
Kalel Mullings,RB,"SEA 30 @ TEN 24, Final",,$10,—,0.00,321,2025-11-24 16:24:17,Week 12,Sunday
Tim Patrick,WR,"JAC 27 @ ARI 24, Final OT",4 TGT,$10,3.0,0.00,322,2025-11-24 16:24:17,Week 12,Sunday
Nick Mullens,QB,"JAC 27 @ ARI 24, Final OT",,$20,0.3,0.00,323,2025-11-24 16:24:17,Week 12,Sunday
Hunter LongO,TE,"JAC 27 @ ARI 24, Final OT",,$10,3.8,0.00,324,2025-11-24 16:24:17,Week 12,Sunday
Dyami Brown,WR,"JAC 27 @ ARI 24, Final OT",,$12,4.4,0.00,325,2025-11-24 16:24:17,Week 12,Sunday
Austin Trammell,WR,"JAC 27 @ ARI 24, Final OT",TGT,$10,1.5,0.00,326,2025-11-24 16:24:17,Week 12,Sunday
Quintin Morris,TE,"JAC 27 @ ARI 24, Final OT",,$10,0.3,0.00,327,2025-11-24 16:24:17,Week 12,Sunday
Brian Thomas Jr.O,WR,"JAC 27 @ ARI 24, Final OT",,$25,8.8,0.00,328,2025-11-24 16:24:17,Week 12,Sunday
Cody Schrader,RB,"JAC 27 @ ARI 24, Final OT",,$10,0.7,0.00,329,2025-11-24 16:24:17,Week 12,Sunday
Elijah Higgins,TE,"JAC 27 @ ARI 24, Final OT",,$10,2.2,0.00,330,2025-11-24 16:24:17,Week 12,Sunday
Emari DemercadoO,RB,"JAC 27 @ ARI 24, Final OT",,$12,4.8,0.00,331,2025-11-24 16:24:18,Week 12,Sunday
Marvin Harrison Jr.O,WR,"JAC 27 @ ARI 24, Final OT",,$26,10.6,0.00,332,2025-11-24 16:24:18,Week 12,Sunday
Andre Baccellia,WR,"JAC 27 @ ARI 24, Final OT",,$10,1.0,0.00,333,2025-11-24 16:24:18,Week 12,Sunday
Trey BensonIR,RB,"JAC 27 @ ARI 24, Final OT",,$17,5.8,0.00,334,2025-11-24 16:24:18,Week 12,Sunday
Deshaun WatsonPUP,QB,"CLE 24 @ LV 10, Final",,$20,11.4,0.00,335,2025-11-24 16:24:18,Week 12,Sunday
David Njoku,TE,"CLE 24 @ LV 10, Final",,$14,6.9,0.00,336,2025-11-24 16:24:18,Week 12,Sunday
Blake Whiteheart,TE,"CLE 24 @ LV 10, Final",,$10,0.3,0.00,337,2025-11-24 16:24:18,Week 12,Sunday
Jamari ThrashO,WR,"CLE 24 @ LV 10, Final",,$10,2.0,0.00,338,2025-11-24 16:24:18,Week 12,Sunday
